brand,topupdate,activationdate,iccidPREFIX,iccid,resellerid,offmgrid,bundlecode,TopupSeq, Spiff 
LMPLUS,2016-02-20,2016-02-20,8919601,000141093308,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-18,2016-02-18,8919601,000141092524,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-16,2016-02-16,8919601,000141092235,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-01-30,2016-01-30,8919601,000115255933,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-01-29,2016-01-29,8919601,000140949799,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000140949724,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000140949450,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000140949203,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-07,2016-02-07,8919601,000140908852,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-12,2016-02-12,8919601,000140908464,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-14,2016-02-14,8919601,000140908282,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000140903556,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000140884871,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-03,2016-02-03,8919601,000140884756,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-03,2016-02-03,8919601,000140884731,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000140884707,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-05,2016-02-05,8919601,000140884145,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-11,2016-02-11,8919601,000140883717,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-11,2016-02-11,8919601,000140883584,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-25,2016-02-25,8919601,000140883493,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-20,2016-02-20,8919601,000140883063,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-20,2016-02-20,8919601,000140883022,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-14,2016-02-14,8919601,000140882792,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-25,2016-02-25,8919601,000140882735,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-08,2016-02-08,8919601,000140882677,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-08,2016-02-08,8919601,000140882610,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-07,2016-02-07,8919601,000140882206,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-07,2016-02-07,8919601,000140882123,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-05,2016-02-05,8919601,000140882081,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-23,2016-02-23,8919601,000140881083,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-23,2016-02-23,8919601,000140880408,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140879798,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140879756,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000140879541,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000140879517,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140879277,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-16,2016-02-16,8919601,000140845153,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-15,2016-02-15,8919601,000140843422,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-16,2016-02-16,8919601,000140843414,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-16,2016-02-16,8919601,000140842382,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000140842002,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-30,2016-01-30,8919601,000142689997,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-01-30,2016-01-30,8919601,000142689690,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2045,1st_activation, $20.00 
LMPLUS,2016-01-30,2016-01-30,8919601,000142689658,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-01-27,2016-01-27,8919601,000142689252,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-03,2016-02-03,8919601,000142689112,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2023,1st_activation, $7.00 
LMPLUS,2016-02-03,2016-02-03,8919601,000142689096,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-01-30,2016-01-30,8919601,000142688577,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000142688189,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000142688122,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-24,2016-02-24,8919601,000142688064,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2023,1st_activation, $7.00 
LMPLUS,2016-02-04,2016-02-04,8919601,000137792715,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-01,2016-02-01,8919601,000142687991,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000142687801,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-12,2016-02-12,8919601,000142687686,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-11,2016-02-11,8919601,000142687637,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2045,1st_activation, $20.00 
LMPLUS,2016-02-09,2016-02-09,8919601,000142687363,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2045,1st_activation, $20.00 
LMPLUS,2016-02-14,2016-02-14,8919601,000142687280,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2023,1st_activation, $7.00 
LMPLUS,2016-02-09,2016-02-09,8919601,000142686878,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-04,2016-02-04,8919601,000142686704,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-05,2016-02-05,8919601,000142686647,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-05,2016-02-05,8919601,000142686589,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-07,2016-02-07,8919601,000142686522,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2055,1st_activation, $12.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000142686472,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000142686357,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000142686191,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000142686175,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000142686134,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-18,2016-02-18,8919601,000114107697,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000114106939,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000114106863,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-03,2016-02-03,8919601,000114106756,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-09,2016-02-09,8919601,000114106715,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-22,2016-02-22,8919601,000114106624,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-20,2016-02-20,8919601,000114106491,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000114106160,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-19,2016-02-19,8919601,000115267052,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-01-26,2016-01-26,8919601,000142085790,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-08,2016-02-08,8919601,000137792780,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-06,2016-02-06,8919601,000137792814,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-05,2016-02-05,8919601,000142085675,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000142085519,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000142085410,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000142085238,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-17,2016-02-17,8919601,000142084876,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000142084827,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-20,2016-02-20,8919601,000142084793,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-08,2016-02-08,8919601,000141318770,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-01-30,2016-01-30,8919601,000142084751,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-24,2016-02-24,8919601,000142084686,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-10,2016-02-10,8919601,000142084637,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-14,2016-02-14,8919601,000142084397,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000142084181,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-25,2016-02-25,8919601,000142084009,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000142083670,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000142083464,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000142083191,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-11,2016-02-11,8919601,000142083050,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000142082987,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-05,2016-02-05,8919601,000142082722,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-08,2016-02-08,8919601,000141318812,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-21,2016-02-21,8919601,000141093324,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-01-29,2016-01-29,8919601,000140949112,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000140949021,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-13,2016-02-13,8919601,000138023185,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-01-27,2016-01-27,8919601,000140948882,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140948809,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-17,2016-02-17,8919601,000140947306,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140908886,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140908266,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000140908258,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-28,2016-01-28,8919601,000121513465,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-02-21,2016-02-21,8919601,000121555565,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000121555599,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-02-12,2016-02-12,8919601,000121555649,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000121562355,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000121562900,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-07,2016-02-07,8919601,000121563163,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-31,2016-01-31,8919601,000121563536,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-04,2016-02-04,8919601,000121564922,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000121565028,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-11,2016-02-11,8919601,000140908142,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-11,2016-02-11,8919601,000141093894,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-17,2016-02-17,8919601,000142085568,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000142085469,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000141318978,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-01-29,2016-01-29,8919601,000142085014,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000142084926,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-08,2016-02-08,8919601,000142084868,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000142084579,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-25,2016-02-25,8919601,000142083258,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000142083225,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000142083175,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000142082979,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-06,2016-02-06,8919601,000140884830,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-17,2016-02-17,8919601,000140884442,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-04,2016-02-04,8919601,000140884335,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-10,2016-02-10,8919601,000140884152,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-15,2016-02-15,8919601,000140883980,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-15,2016-02-15,8919601,000140883931,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-23,2016-02-23,8919601,000140883790,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-17,2016-02-17,8919601,000140883634,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-11,2016-02-11,8919601,000140883568,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-22,2016-02-22,8919601,000140882917,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-09,2016-02-09,8919601,000140882875,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-16,2016-02-16,8919601,000140882487,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-24,2016-02-24,8919601,000122342773,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-25,2016-02-25,8919601,000122342989,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-11,2016-02-11,8919601,000140882370,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-07,2016-02-07,8919601,000140882263,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-05,2016-02-05,8919601,000140882099,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-06,2016-02-06,8919601,000140882065,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-07,2016-02-07,8919601,000140882008,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-23,2016-02-23,8919601,000140881109,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-23,2016-02-23,8919601,000140881018,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140879863,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000140879368,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000140879343,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-03,2016-02-03,8919601,000141318606,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-18,2016-02-18,8919601,000140879152,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-23,2016-02-23,8919601,000141093928,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-20,2016-02-20,8919601,000140845062,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140844818,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140844552,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
